Time,Block,Trial,Scene_from_keyfile,Shapes,Positions,Tracked_x,Tracked_y,Mouse_x,Mouse_y
101464,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],863,487,942,590
101481,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],873,501,943,571
101497,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],864,510,943,555
101513,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],857,525,941,544
101530,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],881,510,935,535
101547,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],891,492,929,531
101563,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],887,474,916,530
101580,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],900,458,898,530
101597,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],890,443,877,533
101614,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],878,431,863,536
101631,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],868,439,852,538
101647,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],865,440,848,539
101663,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],860,457,847,539
101679,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],851,466,846,539
101695,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],879,461,845,539
101711,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],887,451,843,537
101727,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],878,436,842,536
101743,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],884,479,842,536
101759,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],887,500,842,536
101775,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],888,500,842,536
101791,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],878,502,844,539
101807,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],885,536,847,543
101823,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],880,537,851,546
101839,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],876,545,856,549
101855,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],887,540,865,550
101871,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],887,548,873,550
101888,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],882,546,883,545
101905,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],903,553,891,534
101921,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],880,538,894,521
101937,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],874,530,895,509
101953,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],876,531,895,498
101969,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],872,539,895,492
101985,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],868,528,893,489
102001,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],857,523,893,489
102017,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],851,518,893,489
102034,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],852,534,893,489
102050,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],851,524,893,489
102067,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],853,536,893,493
102084,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],855,533,893,499
102100,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],869,526,893,506
102117,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],848,511,893,512
102132,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],845,501,895,518
102148,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],869,506,896,524
102165,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],867,508,896,531
102181,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],866,508,897,537
102198,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],863,543,898,547
102214,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],853,548,899,557
102231,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],843,538,900,566
102247,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],868,544,900,574
102263,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],873,550,900,579
102280,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],884,536,899,585
102297,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],865,548,896,592
102313,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],869,538,894,597
102329,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],859,536,891,601
102346,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],851,512,890,604
102363,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],855,513,888,605
102379,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],869,516,886,607
102395,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],867,538,884,609
102412,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],867,531,883,609
102428,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],854,522,883,610
102444,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],869,499,883,610
102460,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],861,494,882,611
102476,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],849,489,882,611
102493,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],829,485,881,611
102508,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],821,480,879,606
102524,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],812,463,880,592
102540,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],820,473,880,581
102556,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],820,463,882,565
102572,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],845,461,883,553
102588,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],845,466,883,539
102604,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],847,448,883,531
102620,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],855,433,883,528
102636,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],847,425,883,526
102652,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],834,430,883,525
102668,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],844,408,883,524
102684,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],844,439,883,523
102700,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],863,443,883,522
102716,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],839,436,883,520
102733,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],855,436,883,513
102749,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],862,426,883,500
102765,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],867,429,880,489
102781,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],876,442,876,474
102797,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],868,438,870,459
102814,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],866,435,865,446
102831,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],893,431,861,437
102847,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],881,451,855,428
102864,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],878,446,853,423
102881,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],879,447,851,418
102897,0,1,129,[3, 6, 10, 7, 11, 2],[[2, 3], [3, 3], [1, 2], [1, 3], [1, 1], [2, 2]],870,455,850,413
